Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,company_name,ticker
2018-01-18 00:00:00-05:00,56.76173011618012,56.82350644360696,56.019920067660664,56.59334182739258,27498000,0.0,0.0,GOOGLE,GOOG
2018-01-19 00:00:00-05:00,56.69597231355076,56.98243234233542,56.42047033299722,56.968482971191406,30552000,0.0,0.0,GOOGLE,GOOG
2018-01-22 00:00:00-05:00,56.984428245634156,58.13326349309284,56.88478716464171,57.99775314331055,29550000,0.0,0.0,GOOGLE,GOOG
2018-01-23 00:00:00-05:00,58.31958676085381,58.71266257345653,58.15169637910945,58.59608459472656,39138000,0.0,0.0,GOOGLE,GOOG
2018-01-24 00:00:00-05:00,59.03499556437596,59.13812209146545,58.15916886510593,58.35296630859375,37128000,0.0,0.0,GOOGLE,GOOG
2018-01-25 00:00:00-05:00,58.822260668056266,59.03598631002072,58.38036209326648,58.89350128173828,29984000,0.0,0.0,GOOGLE,GOOG
2018-01-26 00:00:00-05:00,59.16203086669392,59.16352462768555,58.19055409353612,59.16352462768555,42170000,0.0,0.0,GOOGLE,GOOG
2018-01-29 00:00:00-05:00,59.185447837172596,59.6836418297383,58.98915700192121,59.10972213745117,31494000,0.0,0.0,GOOGLE,GOOG
2018-01-30 00:00:00-05:00,58.673307145248174,59.181961288748425,58.513383491137006,58.65586853027344,37338000,0.0,0.0,GOOGLE,GOOG
2018-01-31 00:00:00-05:00,58.976702598705394,59.10175282065055,58.39331860736033,58.897491455078125,36022000,0.0,0.0,GOOGLE,GOOG
2018-02-01 00:00:00-05:00,58.58712049423078,59.15805271960903,58.2568168418691,58.86610794067383,73514000,0.0,0.0,GOOGLE,GOOG
2018-02-02 00:00:00-05:00,56.16738831823667,56.3606878403159,55.357823039671736,55.75787353515625,117842000,0.0,0.0,GOOGLE,GOOG
2018-02-05 00:00:00-05:00,54.831728139709185,55.54813287266572,52.64615435384739,52.92763137817383,83550000,0.0,0.0,GOOGLE,GOOG
2018-02-06 00:00:00-05:00,51.51226595146414,54.17262016097627,51.31448134678395,54.02565383911133,76630000,0.0,0.0,GOOGLE,GOOG
2018-02-07 00:00:00-05:00,54.052557174827236,54.130274559797485,52.54053650623508,52.57989501953125,51942000,0.0,0.0,GOOGLE,GOOG
2018-02-08 00:00:00-05:00,52.80209214675147,53.00435804775451,50.05355644446972,50.203514099121094,66792000,0.0,0.0,GOOGLE,GOOG
2018-02-09 00:00:00-05:00,51.10872769755671,52.39606088422533,49.669943100583694,52.12454605102539,98360000,0.0,0.0,GOOGLE,GOOG
2018-02-12 00:00:00-05:00,52.642670093665025,53.086062489909956,52.08569103627359,52.53755187988281,56240000,0.0,0.0,GOOGLE,GOOG
2018-02-13 00:00:00-05:00,52.31037139938961,52.869345903341525,52.15692831224642,52.516624450683594,31586000,0.0,0.0,GOOGLE,GOOG
2018-02-14 00:00:00-05:00,52.525589622352285,53.57926887230069,52.300408001153215,53.44126892089844,41304000,0.0,0.0,GOOGLE,GOOG
2018-02-15 00:00:00-05:00,53.9768275783037,54.50740538533291,53.16875611864553,54.37089920043945,37396000,0.0,0.0,GOOGLE,GOOG
2018-02-16 00:00:00-05:00,54.471532330530074,55.215337861369804,54.38036350077949,54.577152252197266,39948000,0.0,0.0,GOOGLE,GOOG
2018-02-20 00:00:00-05:00,54.44064988024278,55.61289882089005,54.30314784505331,54.980194091796875,33754000,0.0,0.0,GOOGLE,GOOG
2018-02-21 00:00:00-05:00,55.25470024911743,56.604805579057796,55.17548530230844,55.486358642578125,41486000,0.0,0.0,GOOGLE,GOOG
2018-02-22 00:00:00-05:00,55.75637866752995,56.069741603703015,55.057910455895744,55.294551849365234,28010000,0.0,0.0,GOOGLE,GOOG
2018-02-23 00:00:00-05:00,55.73096638433155,56.24610105734789,55.22181435691378,56.20076370239258,25292000,0.0,0.0,GOOGLE,GOOG
2018-02-26 00:00:00-05:00,56.388582428808306,57.003354378941665,56.26303809296128,56.97844696044922,30912000,0.0,0.0,GOOGLE,GOOG
2018-02-27 00:00:00-05:00,56.97845112506958,57.005851948056936,55.637810081931256,55.67367935180664,42964000,0.0,0.0,GOOGLE,GOOG
2018-02-28 00:00:00-05:00,55.89736571232522,56.17884654079806,54.95080014573287,54.99663162231445,49292000,0.0,0.0,GOOGLE,GOOG
2018-03-01 00:00:00-05:00,55.27661819954838,55.36280402823231,53.17174551118729,53.37700271606445,55338000,0.0,0.0,GOOGLE,GOOG
2018-03-02 00:00:00-05:00,52.707929552407265,54.14821169717984,52.31585337981675,54.011207580566406,50162000,0.0,0.0,GOOGLE,GOOG
2018-03-05 00:00:00-05:00,53.71178941060782,54.86012288736304,53.419844666744154,54.540283203125,28648000,0.0,0.0,GOOGLE,GOOG
2018-03-06 00:00:00-05:00,54.905960796349625,55.081825499727486,54.527332288558526,54.84617614746094,23382000,0.0,0.0,GOOGLE,GOOG
2018-03-07 00:00:00-05:00,54.443633936753095,55.608413997994916,54.29865930461153,55.550621032714844,30748000,0.0,0.0,GOOGLE,GOOG
2018-03-08 00:00:00-05:00,55.65823606971866,56.36766234154177,55.65823606971866,56.265037536621094,33862000,0.0,0.0,GOOGLE,GOOG
2018-03-09 00:00:00-05:00,56.769208103103814,57.84032602599458,56.50965095997873,57.83235549926758,42662000,0.0,0.0,GOOGLE,GOOG
2018-03-12 00:00:00-04:00,58.0420939016973,58.69522858379027,57.75065085123731,58.0859375,44306000,0.0,0.0,GOOGLE,GOOG
2018-03-13 00:00:00-04:00,58.379866806121036,58.68725469330841,56.52359699682676,56.78963088989258,43140000,0.0,0.0,GOOGLE,GOOG
2018-03-14 00:00:00-04:00,57.08306995103921,57.77854683528997,56.91119241133007,57.23701095581055,41870000,0.0,0.0,GOOGLE,GOOG
2018-03-15 00:00:00-04:00,57.270886366138065,57.91505082461529,56.577899109924644,57.322696685791016,33382000,0.0,0.0,GOOGLE,GOOG
2018-03-16 00:00:00-04:00,57.55884592851066,57.631580306837215,56.363677482139366,56.5161247253418,58656000,0.0,0.0,GOOGLE,GOOG
2018-03-19 00:00:00-04:00,55.686132421421064,55.766339404399965,54.24933960321341,54.80482864379883,63656000,0.0,0.0,GOOGLE,GOOG
2018-03-20 00:00:00-04:00,54.7216259365846,55.07783661525753,53.925512154879236,54.592098236083984,54598000,0.0,0.0,GOOGLE,GOOG
2018-03-21 00:00:00-04:00,54.43118171848563,55.23476809366832,54.16414819364415,54.50242233276367,44898000,0.0,0.0,GOOGLE,GOOG
2018-03-22 00:00:00-04:00,53.80545187232242,54.00024515564963,52.2924353623236,52.46730422973633,69312000,0.0,0.0,GOOGLE,GOOG
2018-03-23 00:00:00-04:00,52.37862375110153,53.14634089716325,51.058408874378735,51.14210510253906,49880000,0.0,0.0,GOOGLE,GOOG
2018-03-26 00:00:00-04:00,52.34026422127158,52.772200639939975,50.34649223594506,52.51413345336914,65984000,0.0,0.0,GOOGLE,GOOG
2018-03-27 00:00:00-04:00,53.00285842233725,53.034744327735694,49.70082946949741,50.16514587402344,60816000,0.0,0.0,GOOGLE,GOOG
2018-03-28 00:00:00-04:00,49.914557681573555,51.064388803426276,49.02229201500961,50.07746505737305,77698000,0.0,0.0,GOOGLE,GOOG
2018-03-29 00:00:00-04:00,50.37787854590209,52.21322437130817,50.020672004737015,51.66969299316406,69338000,0.0,0.0,GOOGLE,GOOG
2018-04-02 00:00:00-04:00,51.195412930740794,51.78876293415816,49.53294053716006,50.4486198425293,65068000,0.0,0.0,GOOGLE,GOOG
2018-04-03 00:00:00-04:00,50.623980631201846,51.06488337139742,49.682394305305166,50.750022888183594,51322000,0.0,0.0,GOOGLE,GOOG
2018-04-04 00:00:00-04:00,49.73122154898235,51.45049114874168,49.64553363560721,51.299537658691406,50724000,0.0,0.0,GOOGLE,GOOG
2018-04-05 00:00:00-04:00,52.13052382438,52.14646487747833,51.015068208556,51.44550704956055,35836000,0.0,0.0,GOOGLE,GOOG
2018-04-06 00:00:00-04:00,50.97022797714772,51.612898706540534,50.130772286091975,50.31510543823242,40134000,0.0,0.0,GOOGLE,GOOG
2018-04-09 00:00:00-04:00,50.81778095037719,52.040848163140566,50.77593283577623,50.820274353027344,33220000,0.0,0.0,GOOGLE,GOOG
2018-04-10 00:00:00-04:00,51.32693641837432,51.87245946595779,50.58711801150341,51.63780975341797,36620000,0.0,0.0,GOOGLE,GOOG
2018-04-11 00:00:00-04:00,51.413621682233696,51.6064232861684,50.77593394058099,51.067874908447266,34060000,0.0,0.0,GOOGLE,GOOG
2018-04-12 00:00:00-04:00,51.387216706299704,52.04383297487866,51.117195656840835,51.677162170410156,32896000,0.0,0.0,GOOGLE,GOOG
2018-04-13 00:00:00-04:00,52.15543490518356,52.45883183818013,51.32145632717947,51.614891052246094,25410000,0.0,0.0,GOOGLE,GOOG
2018-04-16 00:00:00-04:00,52.08867659959785,52.38161341010968,51.50927594325955,52.1160774230957,29776000,0.0,0.0,GOOGLE,GOOG
2018-04-17 00:00:00-04:00,52.868350005432404,54.05405038753799,52.66359071540156,53.773067474365234,54584000,0.0,0.0,GOOGLE,GOOG
2018-04-18 00:00:00-04:00,53.75562902772036,53.9045870205928,53.33266282596365,53.57528305053711,31126000,0.0,0.0,GOOGLE,GOOG
2018-04-19 00:00:00-04:00,53.25793541072304,54.67728963579866,53.25793541072304,54.2757453918457,39884000,0.0,0.0,GOOGLE,GOOG
2018-04-20 00:00:00-04:00,54.01768098246672,54.53978655323936,53.411377464621324,53.67143630981445,42434000,0.0,0.0,GOOGLE,GOOG
2018-04-23 00:00:00-04:00,53.95341441370685,54.20351106611651,53.14135952689448,53.4965705871582,69590000,0.0,0.0,GOOGLE,GOOG
2018-04-24 00:00:00-04:00,52.768711742343086,53.0322560547114,50.46008302670136,50.94731521606445,128220000,0.0,0.0,GOOGLE,GOOG
2018-04-25 00:00:00-04:00,51.30152496298442,51.616385447482934,50.66682479078727,50.96474838256836,57860000,0.0,0.0,GOOGLE,GOOG
2018-04-26 00:00:00-04:00,51.47439841344177,52.411005541371196,50.83820447933969,51.97707748413086,50926000,0.0,0.0,GOOGLE,GOOG
2018-04-27 00:00:00-04:00,52.08817647651157,52.39506264597481,51.19391914886363,51.3862190246582,40746000,0.0,0.0,GOOGLE,GOOG
2018-04-30 00:00:00-04:00,51.53418768657243,51.73097265665337,50.73109915087889,50.74504852294922,34492000,0.0,0.0,GOOGLE,GOOG
2018-05-01 00:00:00-04:00,50.63145649299909,51.89836351118048,50.34798397618031,51.84954071044922,35326000,0.0,0.0,GOOGLE,GOOG
2018-05-02 00:00:00-04:00,51.513258432351805,52.01045657307694,50.97321633900643,51.11719512939453,34698000,0.0,0.0,GOOGLE,GOOG
2018-05-03 00:00:00-04:00,51.083320718260524,51.34835877733495,50.21247703739465,51.1296501159668,39282000,0.0,0.0,GOOGLE,GOOG
2018-05-04 00:00:00-04:00,50.79636032882061,52.404034943290135,50.718642942618146,52.360191345214844,36892000,0.0,0.0,GOOGLE,GOOG
2018-05-07 00:00:00-04:00,52.504168319926364,53.05766189365627,52.323822332147564,52.78166198730469,34400000,0.0,0.0,GOOGLE,GOOG
2018-05-08 00:00:00-04:00,53.0387287987773,53.06912094383563,52.39207471787207,52.738319396972656,26030000,0.0,0.0,GOOGLE,GOOG
2018-05-09 00:00:00-04:00,53.01282679220372,54.502425828065,52.91368362931627,54.25083541870117,47160000,0.0,0.0,GOOGLE,GOOG
2018-05-10 00:00:00-04:00,54.552241084235774,55.27013955565244,54.49644360145406,55.073848724365234,36414000,0.0,0.0,GOOGLE,GOOG
2018-05-11 00:00:00-04:00,54.82176821314505,55.250215373448526,54.66284419949546,54.969730377197266,30504000,0.0,0.0,GOOGLE,GOOG
2018-05-14 00:00:00-04:00,55.07883745074015,55.70556715743283,55.040478577801736,55.13015365600586,39338000,0.0,0.0,GOOGLE,GOOG
2018-05-15 00:00:00-04:00,54.6469019406318,54.75750107119582,53.74417236106117,54.04757308959961,35738000,0.0,0.0,GOOGLE,GOOG
2018-05-16 00:00:00-04:00,54.05853521032769,54.52135787167429,53.88615974825511,54.00871276855469,25628000,0.0,0.0,GOOGLE,GOOG
2018-05-17 00:00:00-04:00,53.877691381051235,54.352965852624315,53.62659889319444,53.86772537231445,25738000,0.0,0.0,GOOGLE,GOOG
